date,temp_high,temp_low,weather,wind,aqi,aqiInfo,aqiLevel
2018-02-28,14℃,6℃,阴~多云,西南风,4-5级,47,优,1
2018-03-01,15℃,5℃,多云~小雨,东北风,3-4级,82,良,2
2018-03-02,10℃,7℃,小雨~阴,东风,3-4级,50,优,1
2018-03-03,20℃,13℃,阴,东南风,3-4级,57,良,2
2018-03-04,25℃,8℃,阵雨~中雨,南风,1-2级,64,良,2
2018-03-05,18℃,4℃,阴~多云,东北风,3-4级,40,优,1
2018-03-06,11℃,7℃,多云~阴,东风,3-4级,49,优,1
2018-03-07,10℃,6℃,中雨~小雨,东北风,3-4级,40,优,1
2018-03-08,11℃,1℃,多云,北风,3-4级,77,良,2
2018-03-09,11℃,1℃,多云~晴,北风,1-2级,84,良,2
2018-03-10,15℃,4℃,多云,南风,3-4级,93,良,2
2018-03-11,19℃,7℃,多云,东南风,3-4级,105,轻度污染,3
2018-03-12,21℃,10℃,晴,东南风,3-4级,73,良,2
2018-03-13,24℃,14℃,多云~阴,南风,3-4级,76,良,2
2018-03-14,24℃,16℃,阵雨~小雨,东南风,1-2级,63,良,2
2018-03-15,21℃,7℃,阵雨,西风,4-5级,68,良,2
2018-03-16,12℃,7℃,阴~多云,东北风,4-5级,51,良,2
2018-03-17,15℃,9℃,多云~阴,东南风,3-4级,48,优,1
2018-03-18,14℃,8℃,中雨~小雨,东南风,3-4级,50,优,1
2018-03-19,11℃,6℃,小雨,北风,1-2级,45,优,1
2018-03-20,9℃,4℃,中雨~小雨,北风,4-5级,66,良,2
2018-03-21,9℃,2℃,阴~多云,北风,4-5级,38,优,1
2018-03-22,15℃,6℃,多云,东南风,1-2级,83,良,2
2018-03-23,20℃,9℃,多云,南风,3-4级,90,良,2
2018-03-24,22℃,11℃,多云,东南风,3-4级,104,轻度污染,3
2018-03-25,21℃,11℃,多云~阴,东南风,1-2级,116,轻度污染,3
2018-03-26,23℃,12℃,多云,南风,1-2级,96,良,2
2018-03-27,24℃,14℃,多云,东南风,1-2级,72,良,2
2018-03-28,26℃,14℃,多云,东南风,3-4级,82,良,2
2018-03-29,26℃,14℃,多云,东南风,1-2级,68,良,2
2018-03-30,24℃,13℃,多云,东风,3-4级,63,良,2
2018-03-31,24℃,14℃,多云,东南风,1-2级,60,良,2
2018-04-01,26℃,16℃,多云,南风,1-2级,88,良,2
2018-04-02,27℃,18℃,雷阵雨~多云,东南风,3-4级,83,良,2
2018-04-03,26℃,13℃,小雨,东南风,1-2级,90,良,2
2018-04-04,22℃,11℃,阴,东北风,4-5级,70,良,2
2018-04-05,12℃,7℃,中雨~小雨,西北风,4-5级,59,良,2
2018-04-06,16℃,6℃,多云,西北风,3-4级,88,良,2
2018-04-07,13℃,6℃,晴,西北风,3-4级,68,良,2
2018-04-08,21℃,7℃,晴,西南风,3-4级,66,良,2
2018-04-09,26℃,13℃,晴~多云,东南风,3-4级,84,良,2
2018-04-10,29℃,16℃,晴~多云,南风,3-4级,81,良,2
2018-04-11,26℃,15℃,多云,东北风,4-5级,136,轻度污染,3
2018-04-12,22℃,14℃,小雨,东风,4-5级,82,良,2
2018-04-13,20℃,13℃,小雨,东风,3-4级,49,优,1
2018-04-14,17℃,10℃,阴~多云,东风,4-5级,48,优,1
2018-04-15,20℃,7℃,多云,东北风,3-4级,93,良,2
2018-04-16,19℃,9℃,阴~多云,东南风,3-4级,141,轻度污染,3
2018-04-17,22℃,10℃,多云,东南风,1-2级,99,良,2
2018-04-18,25℃,12℃,晴,东南风,1-2级,85,良,2
2018-04-19,28℃,15℃,晴~多云,东南风,3-4级,88,良,2
2018-04-20,28℃,17℃,多云,东南风,4-5级,73,良,2
2018-04-21,28℃,21℃,多云~雷阵雨,东南风,4-5级,63,良,2
2018-04-22,27℃,16℃,阵雨~中雨,南风,1-2级,75,良,2
2018-04-23,22℃,12℃,中雨~小雨,北风,3-4级,61,良,2
2018-04-24,19℃,10℃,多云,北风,3-4级,45,优,1
2018-04-25,22℃,12℃,晴~多云,西北风,3-4级,87,良,2
2018-04-26,24℃,13℃,多云,东风,3-4级,76,良,2
2018-04-27,27℃,14℃,多云,北风,3-4级,109,轻度污染,3
2018-04-28,29℃,17℃,多云~阴,东南风,1-2级,128,轻度污染,3
2018-04-29,26℃,19℃,阵雨~阴,南风,3-4级,123,轻度污染,3
2018-04-30,30℃,20℃,多云,东南风,3-4级,106,轻度污染,3
2018-05-01,29℃,20℃,雷阵雨,西风,1-2级,67,良,2
2018-05-02,25℃,14℃,阴,北风,3-4级,72,良,2
2018-05-03,25℃,13℃,多云,西南风,1-2级,57,良,2
2018-05-04,27℃,18℃,多云~阴,南风,3-4级,81,良,2
2018-05-05,22℃,17℃,小雨~中雨,东南风,3-4级,50,优,1
2018-05-06,23℃,16℃,大到暴雨~大雨,南风,3-4级,70,良,2
2018-05-07,22℃,15℃,阴~多云,西北风,3-4级,50,优,1
2018-05-08,23℃,11℃,多云,北风,1-2级,69,良,2
2018-05-09,25℃,13℃,多云,东风,3-4级,75,良,2
2018-05-10,25℃,14℃,晴~多云,东南风,3-4级,56,良,2
2018-05-11,26℃,20℃,多云~阵雨,东南风,3-4级,67,良,2
2018-05-12,26℃,20℃,雷阵雨,东南风,3-4级,81,良,2
2018-05-13,30℃,21℃,多云,西南风,3-4级,93,良,2
2018-05-14,32℃,23℃,多云,东南风,1-2级,76,良,2
2018-05-15,34℃,25℃,多云,东南风,1-2级,71,良,2
2018-05-16,36℃,26℃,多云~雷阵雨,南风,3-4级,67,良,2
2018-05-17,33℃,25℃,阵雨,西南风,1-2级,57,良,2
2018-05-18,32℃,20℃,阴,北风,1-2级,72,良,2
2018-05-19,25℃,19℃,雷阵雨,东风,3-4级,52,良,2
2018-05-20,22℃,19℃,阵雨~阴,东北风,3-4级,34,优,1
2018-05-21,24℃,20℃,阴~阵雨,东风,3-4级,54,良,2
2018-05-22,24℃,17℃,阵雨~阴,西北风,3-4级,45,优,1
2018-05-23,26℃,15℃,多云,北风,1-2级,82,良,2
2018-05-24,27℃,19℃,多云~雷阵雨,东南风,3-4级,98,良,2
2018-05-25,27℃,20℃,大雨~中雨,西南风,1-2级,58,良,2
2018-05-26,26℃,18℃,阵雨~多云,西北风,3-4级,55,良,2
2018-05-27,26℃,20℃,多云,东北风,1-2级,69,良,2
2018-05-28,30℃,21℃,多云,西南风,1-2级,104,轻度污染,3
2018-05-29,28℃,21℃,阴,东南风,1-2级,125,轻度污染,3
2018-05-30,27℃,20℃,阴~阵雨,东南风,1-2级,143,轻度污染,3
2018-05-31,25℃,17℃,阵雨~多云,西风,3-4级,118,轻度污染,3
2018-06-01,27℃,17℃,多云,北风,1-2级,76,良,2
2018-06-02,28℃,18℃,多云,东南风,1-2级,61,良,2
2018-06-03,27℃,19℃,多云~阴,东南风,1-2级,54,良,2
2018-06-04,27℃,20℃,阴,西南风,1-2级,78,良,2
2018-06-05,30℃,20℃,阴,西南风,3-4级,82,良,2
2018-06-06,30℃,21℃,多云,东南风,1-2级,77,良,2
2018-06-07,31℃,21℃,多云~阴,东南风,1-2级,72,良,2
2018-06-08,30℃,22℃,阴~雷阵雨,东南风,1-2级,62,良,2
2018-06-09,26℃,20℃,中雨~小雨,东风,3-4级,49,优,1
2018-06-10,26℃,19℃,阴~多云,西北风,1-2级,67,良,2
2018-06-11,31℃,21℃,多云,西风,1-2级,80,良,2
2018-06-12,34℃,22℃,多云,东南风,1-2级,84,良,2
2018-06-13,35℃,23℃,多云,东南风,3-4级,93,良,2
2018-06-14,34℃,22℃,多云,东南风,3-4级,75,良,2
2018-06-15,32℃,22℃,多云,东南风,1-2级,76,良,2
2018-06-16,31℃,21℃,多云,东南风,1-2级,55,良,2
2018-06-17,30℃,22℃,多云,东南风,1-2级,51,良,2
2018-06-18,31℃,23℃,多云~阴,东南风,3-4级,61,良,2
2018-06-19,30℃,22℃,多云~中雨,东北风,3-4级,49,优,1
2018-06-20,27℃,21℃,中雨~阴,东风,3-4级,34,优,1
2018-06-21,30℃,21℃,多云,东风,1-2级,50,优,1
2018-06-22,27℃,21℃,阴,东南风,3-4级,49,优,1
2018-06-23,28℃,21℃,多云,东南风,1-2级,39,优,1
2018-06-24,30℃,23℃,阴~雷阵雨,东风,3-4级,49,优,1
2018-06-25,33℃,26℃,雷阵雨~多云,东南风,1-2级,58,良,2
2018-06-26,37℃,28℃,多云,西南风,1-2级,57,良,2
2018-06-27,36℃,28℃,多云,西南风,1-2级,41,优,1
2018-06-28,32℃,25℃,中雨,西南风,1-2级,43,优,1
2018-06-29,33℃,25℃,雷阵雨~中雨,南风,3-4级,53,良,2
2018-06-30,29℃,24℃,大雨~大到暴雨,南风,1-2级,48,优,1
2018-07-01,30℃,25℃,雷阵雨~阴,东南风,1-2级,38,优,1
2018-07-02,32℃,25℃,雷阵雨,东南风,1-2级,50,优,1
2018-07-03,32℃,26℃,雷阵雨,东南风,1-2级,54,良,2
2018-07-04,33℃,27℃,雷阵雨,南风,1-2级,56,良,2
2018-07-05,31℃,25℃,雷阵雨~中雨,东南风,1-2级,43,优,1
2018-07-06,29℃,25℃,暴雨~雷阵雨,东南风,1-2级,40,优,1
2018-07-07,31℃,26℃,雷阵雨~阴,东风,1-2级,25,优,1
2018-07-08,32℃,26℃,雷阵雨~阴,东南风,1-2级,57,良,2
2018-07-09,34℃,27℃,多云,南风,3-4级,62,良,2
2018-07-10,35℃,27℃,多云,东南风,1-2级,41,优,1
2018-07-11,34℃,27℃,多云,东风,4-5级,45,优,1
2018-07-12,34℃,27℃,多云,东南风,4-5级,37,优,1
2018-07-13,36℃,27℃,晴,东南风,3-4级,35,优,1
2018-07-14,36℃,27℃,晴,东南风,3-4级,41,优,1
2018-07-15,36℃,27℃,晴,东南风,3-4级,42,优,1
2018-07-16,35℃,27℃,多云,东南风,1-2级,39,优,1
2018-07-17,36℃,27℃,多云~晴,东南风,3-4级,34,优,1
2018-07-18,35℃,26℃,晴~多云,东南风,3-4级,39,优,1
2018-07-19,36℃,26℃,晴,东南风,3-4级,37,优,1
2018-07-20,35℃,27℃,多云,东南风,1-2级,38,优,1
2018-07-21,34℃,27℃,多云~大雨,东风,1-2级,59,良,2
2018-07-22,31℃,27℃,暴雨~中雨,东北风,5-6级,30,优,1
2018-07-23,33℃,27℃,阵雨~多云,南风,3-4级,36,优,1
2018-07-24,36℃,28℃,雷阵雨~多云,南风,3-4级,42,优,1
2018-07-25,36℃,28℃,多云,南风,1-2级,53,良,2
2018-07-26,36℃,28℃,雷阵雨~多云,东南风,1-2级,62,良,2
2018-07-27,36℃,28℃,多云,东风,1-2级,52,良,2
2018-07-28,36℃,28℃,多云,东风,1-2级,113,轻度污染,3
2018-07-29,36℃,27℃,多云,东风,1-2级,67,良,2
2018-07-30,36℃,27℃,多云,东北风,1-2级,69,良,2
2018-07-31,35℃,26℃,多云,东北风,3-4级,47,优,1
2018-08-01,34℃,27℃,多云,东北风,1-2级,47,优,1
2018-08-02,33℃,27℃,阵雨~雷阵雨,东北风,3-4级,46,优,1
2018-08-03,31℃,27℃,中到大雨~阴,东北风,5-6级,35,优,1
