date,temp_high,temp_low,weather,wind,aqi,aqiInfo,aqiLevel
2018-02-04,1℃,-8℃,晴,西南风,1-2级,36,优,1
2018-02-05,0℃,-10℃,晴,北风,3-4级,24,优,1
2018-02-06,3℃,-7℃,多云~阴,西南风,1-2级,56,良,2
2018-02-07,2℃,-10℃,多云~晴,北风,4-5级,63,良,2
2018-02-08,3℃,-7℃,多云,南风,3-4级,67,良,2
2018-02-09,4℃,-9℃,多云,西北风,4-5级,93,良,2
2018-02-10,1℃,-9℃,晴,西北风,3-4级,39,优,1
2018-02-11,0℃,-9℃,晴,西北风,4-5级,62,良,2
2018-02-12,5℃,-7℃,晴,西北风,1-2级,53,良,2
2018-02-13,8℃,-4℃,晴~多云,西风,1-2级,78,良,2
2018-02-14,6℃,-6℃,多云,北风,1-2级,42,优,1
2018-02-15,5℃,-5℃,多云,西南风,1-2级,48,优,1
2018-02-16,8℃,-5℃,晴~多云,西南风,1-2级,118,轻度污染,3
2018-02-17,5℃,-4℃,多云~阴,南风,1-2级,103,轻度污染,3
2018-02-18,8℃,-3℃,多云,南风,1-2级,148,轻度污染,3
2018-02-19,6℃,-3℃,多云,南风,1-2级,183,中度污染,4
2018-02-20,5℃,-5℃,晴,北风,1-2级,76,良,2
2018-02-21,8℃,-4℃,晴,南风,1-2级,53,良,2
2018-02-22,9℃,-4℃,多云,西南风,1-2级,42,优,1
2018-02-23,10℃,-4℃,多云,东北风,1-2级,45,优,1
2018-02-24,3℃,-6℃,多云~晴,南风,1-2级,66,良,2
2018-02-25,6℃,-4℃,多云,西南风,1-2级,73,良,2
2018-02-26,12℃,-1℃,晴~多云,西南风,1-2级,157,中度污染,4
2018-02-27,7℃,0℃,阴,东风,1-2级,220,重度污染,5
2018-02-28,9℃,-2℃,多云~晴,西南风,3-4级,139,轻度污染,3
2018-03-01,8℃,-3℃,多云,西南风,1-2级,46,优,1
2018-03-02,9℃,-1℃,晴~多云,北风,1-2级,95,良,2
2018-03-03,13℃,3℃,多云~阴,北风,1-2级,214,重度污染,5
2018-03-04,7℃,-2℃,阴~多云,东南风,1-2级,144,轻度污染,3
2018-03-05,8℃,-3℃,晴,南风,1-2级,94,良,2
2018-03-06,6℃,-3℃,多云~阴,东南风,3-4级,67,良,2
2018-03-07,6℃,-2℃,阴~多云,北风,1-2级,65,良,2
2018-03-08,8℃,-4℃,晴,东北风,1-2级,62,良,2
2018-03-09,10℃,-2℃,多云,西南风,1-2级,132,轻度污染,3
2018-03-10,14℃,-2℃,晴,东南风,1-2级,171,中度污染,4
2018-03-11,11℃,0℃,多云,南风,1-2级,81,良,2
2018-03-12,15℃,3℃,多云~晴,南风,1-2级,174,中度污染,4
2018-03-13,17℃,5℃,晴~多云,南风,1-2级,287,重度污染,5
2018-03-14,15℃,6℃,多云~阴,东北风,1-2级,293,重度污染,5
2018-03-15,12℃,-1℃,多云~晴,东北风,3-4级,70,良,2
2018-03-16,10℃,-1℃,多云,南风,1-2级,58,良,2
2018-03-17,4℃,0℃,小雨~阴,南风,1-2级,81,良,2
2018-03-18,13℃,1℃,多云~晴,西南风,1-2级,134,轻度污染,3
2018-03-19,13℃,2℃,多云,东风,1-2级,107,轻度污染,3
2018-03-20,10℃,-2℃,多云,南风,1-2级,41,优,1
2018-03-21,11℃,1℃,多云,西南风,1-2级,76,良,2
2018-03-22,17℃,4℃,晴~多云,西南风,1-2级,112,轻度污染,3
2018-03-23,18℃,5℃,多云,北风,1-2级,146,轻度污染,3
2018-03-24,22℃,5℃,晴,西南风,1-2级,119,轻度污染,3
2018-03-25,24℃,7℃,晴,南风,1-2级,78,良,2
2018-03-26,25℃,7℃,多云,西南风,1-2级,151,中度污染,4
2018-03-27,27℃,11℃,晴,南风,1-2级,243,重度污染,5
2018-03-28,25℃,9℃,多云~晴,东风,1-2级,387,严重污染,6
2018-03-29,19℃,7℃,晴,南风,1-2级,119,轻度污染,3
2018-03-30,18℃,8℃,多云,南风,1-2级,68,良,2
2018-03-31,23℃,9℃,多云~晴,南风,1-2级,125,轻度污染,3
2018-04-01,25℃,11℃,晴~多云,南风,1-2级,218,重度污染,5
2018-04-02,26℃,11℃,多云,北风,1-2级,287,重度污染,5
2018-04-03,14℃,6℃,多云~阴,东北风,3-4级,80,良,2
2018-04-04,10℃,1℃,小雨~雨夹雪,东北风,1-2级,35,优,1
2018-04-05,10℃,3℃,多云,西南风,1-2级,73,良,2
2018-04-06,11℃,4℃,多云~晴,北风,4-5级,86,良,2
2018-04-07,12℃,2℃,多云~晴,西北风,3-4级,42,优,1
2018-04-08,18℃,5℃,晴,西南风,1-2级,68,良,2
2018-04-09,20℃,7℃,晴~多云,南风,1-2级,111,轻度污染,3
2018-04-10,24℃,8℃,多云~晴,西北风,4-5级,101,轻度污染,3
2018-04-11,23℃,9℃,晴,西南风,3-4级,48,优,1
2018-04-12,22℃,7℃,多云~小雨,东南风,1-2级,79,良,2
2018-04-13,11℃,6℃,小雨~多云,东南风,1-2级,64,良,2
2018-04-14,19℃,5℃,多云~晴,北风,4-5级,122,轻度污染,3
2018-04-15,21℃,8℃,晴,西南风,1-2级,72,良,2
2018-04-16,23℃,12℃,晴~多云,南风,1-2级,103,轻度污染,3
2018-04-17,25℃,12℃,多云~晴,南风,1-2级,145,轻度污染,3
2018-04-18,27℃,14℃,多云~晴,西南风,3-4级,147,轻度污染,3
2018-04-19,26℃,13℃,多云,东南风,4-5级,170,中度污染,4
2018-04-20,28℃,14℃,多云~小雨,南风,4-5级,164,中度污染,4
2018-04-21,16℃,12℃,大雨~小雨,东北风,3-4级,105,轻度污染,3
2018-04-22,16℃,12℃,阴~多云,东北风,3-4级,27,优,1
2018-04-23,19℃,9℃,多云,东北风,3-4级,34,优,1
2018-04-24,23℃,10℃,晴,北风,3-4级,41,优,1
2018-04-25,25℃,11℃,晴,西南风,3-4级,55,良,2
2018-04-26,26℃,12℃,多云~晴,西北风,1-2级,117,轻度污染,3
2018-04-27,25℃,13℃,晴,西南风,3-4级,112,轻度污染,3
2018-04-28,27℃,17℃,晴,西南风,3-4级,125,轻度污染,3
2018-04-29,30℃,16℃,多云,南风,3-4级,193,中度污染,4
2018-04-30,24℃,14℃,多云,南风,3-4级,62,良,2
2018-05-01,25℃,13℃,阴,东北风,3-4级,121,轻度污染,3
2018-05-02,25℃,13℃,多云~晴,北风,3-4级,44,优,1
2018-05-03,24℃,12℃,晴,北风,1-2级,48,优,1
2018-05-04,27℃,16℃,晴~多云,西南风,1-2级,86,良,2
2018-05-05,25℃,13℃,多云,北风,3-4级,177,中度污染,4
2018-05-06,28℃,14℃,晴,西南风,1-2级,126,轻度污染,3
2018-05-07,28℃,13℃,晴,南风,3-4级,100,良,2
2018-05-08,27℃,13℃,晴,东南风,3-4级,64,良,2
2018-05-09,29℃,17℃,晴~多云,西南风,3-4级,79,良,2
2018-05-10,26℃,18℃,多云,南风,3-4级,118,轻度污染,3
2018-05-11,24℃,15℃,阴~多云,东风,1-2级,106,轻度污染,3
2018-05-12,28℃,16℃,小雨,东南风,3-4级,186,中度污染,4
2018-05-13,30℃,17℃,晴,南风,1-2级,68,良,2
2018-05-14,34℃,22℃,晴~多云,南风,3-4级,158,中度污染,4
2018-05-15,31℃,22℃,小雨,南风,1-2级,93,良,2
2018-05-16,29℃,21℃,多云~小雨,东风,1-2级,142,轻度污染,3
2018-05-17,25℃,19℃,小雨~多云,北风,1-2级,70,良,2
2018-05-18,28℃,16℃,多云~晴,南风,1-2级,49,优,1
2018-05-19,27℃,16℃,多云~小雨,南风,1-2级,69,良,2
2018-05-20,21℃,16℃,阴~小雨,东风,1-2级,54,良,2
2018-05-21,18℃,14℃,小雨,东南风,1-2级,84,良,2
2018-05-22,25℃,10℃,多云~晴,西风,4-5级,103,轻度污染,3
2018-05-23,29℃,15℃,晴,西南风,3-4级,153,中度污染,4
2018-05-24,31℃,17℃,晴,南风,3-4级,99,良,2
2018-05-25,31℃,19℃,多云,西南风,1-2级,98,良,2
2018-05-26,30℃,17℃,小雨~多云,西南风,3-4级,143,轻度污染,3
2018-05-27,32℃,17℃,多云,西南风,3-4级,89,良,2
2018-05-28,30℃,16℃,晴,西北风,4-5级,178,中度污染,4
2018-05-29,31℃,16℃,多云,西北风,1-2级,41,优,1
2018-05-30,33℃,18℃,晴,西风,1-2级,46,优,1
2018-05-31,35℃,19℃,晴,南风,1-2级,79,良,2
2018-06-01,36℃,21℃,晴,西南风,3-4级,72,良,2
2018-06-02,35℃,21℃,多云,南风,3-4级,98,良,2
2018-06-03,32℃,19℃,多云,北风,1-2级,92,良,2
2018-06-04,35℃,20℃,晴,西南风,3-4级,69,良,2
2018-06-05,38℃,25℃,多云,西南风,4-5级,94,良,2
2018-06-06,36℃,25℃,多云,东风,1-2级,102,轻度污染,3
2018-06-07,33℃,22℃,多云,西南风,1-2级,60,良,2
2018-06-08,32℃,19℃,多云~雷阵雨,西南风,1-2级,43,优,1
2018-06-09,23℃,17℃,小雨,北风,1-2级,45,优,1
2018-06-10,27℃,17℃,多云,东南风,1-2级,51,良,2
2018-06-11,29℃,19℃,多云,西南风,3-4级,85,良,2
2018-06-12,32℃,19℃,多云~雷阵雨,东南风,1-2级,116,轻度污染,3
2018-06-13,28℃,19℃,雷阵雨~多云,东北风,1-2级,73,良,2
2018-06-14,31℃,20℃,多云,南风,1-2级,54,良,2
2018-06-15,32℃,20℃,多云,东南风,3-4级,117,轻度污染,3
2018-06-16,31℃,21℃,多云~雷阵雨,南风,1-2级,103,轻度污染,3
2018-06-17,31℃,22℃,阴~雷阵雨,南风,1-2级,71,良,2
2018-06-18,30℃,21℃,雷阵雨,西南风,1-2级,112,轻度污染,3
2018-06-19,32℃,20℃,多云~晴,东北风,1-2级,81,良,2
2018-06-20,35℃,21℃,晴,南风,1-2级,71,良,2
2018-06-21,35℃,24℃,多云,南风,1-2级,73,良,2
2018-06-22,30℃,21℃,雷阵雨~多云,东南风,1-2级,83,良,2
2018-06-23,35℃,24℃,多云~晴,南风,1-2级,104,轻度污染,3
2018-06-24,36℃,25℃,多云,南风,3-4级,98,良,2
2018-06-25,34℃,24℃,雷阵雨,南风,1-2级,101,轻度污染,3
2018-06-26,36℃,25℃,晴,西南风,3-4级,174,中度污染,4
2018-06-27,37℃,25℃,多云,东北风,3-4级,54,良,2
2018-06-28,35℃,24℃,多云~晴,北风,1-2级,33,优,1
2018-06-29,37℃,25℃,晴,南风,1-2级,59,良,2
2018-06-30,37℃,23℃,雷阵雨~多云,东南风,3-4级,81,良,2
2018-07-01,35℃,23℃,晴,东南风,1-2级,68,良,2
2018-07-02,32℃,23℃,多云~雷阵雨,东南风,3-4级,66,良,2
2018-07-03,32℃,24℃,雷阵雨~多云,东南风,1-2级,76,良,2
2018-07-04,35℃,26℃,多云,西南风,1-2级,96,良,2
2018-07-05,37℃,24℃,多云~雷阵雨,东南风,1-2级,104,轻度污染,3
2018-07-06,33℃,23℃,多云~雷阵雨,东南风,3-4级,71,良,2
2018-07-07,31℃,23℃,雷阵雨,东南风,1-2级,72,良,2
2018-07-08,30℃,23℃,雷阵雨,南风,1-2级,73,良,2
2018-07-09,30℃,22℃,雷阵雨~多云,东南风,1-2级,106,轻度污染,3
2018-07-10,30℃,22℃,多云~雷阵雨,南风,1-2级,48,优,1
2018-07-11,25℃,22℃,雷阵雨~大雨,东北风,1-2级,44,优,1
2018-07-12,27℃,22℃,多云,南风,1-2级,46,优,1
2018-07-13,28℃,23℃,雷阵雨,东风,1-2级,60,良,2
2018-07-14,31℃,24℃,雷阵雨~多云,东南风,1-2级,73,良,2
2018-07-15,32℃,25℃,雷阵雨,南风,1-2级,87,良,2
2018-07-16,31℃,24℃,中雨~雷阵雨,南风,1-2级,43,优,1
2018-07-17,27℃,23℃,中雨~雷阵雨,西风,1-2级,28,优,1
2018-07-18,33℃,25℃,多云,南风,1-2级,99,良,2
2018-07-19,33℃,27℃,多云~雷阵雨,南风,1-2级,91,良,2
2018-07-20,33℃,27℃,多云,西南风,3-4级,116,轻度污染,3
2018-07-21,34℃,26℃,多云~雷阵雨,南风,3-4级,96,良,2
2018-07-22,34℃,25℃,多云,东南风,1-2级,66,良,2
2018-07-23,32℃,25℃,小雨~大雨,东风,1-2级,75,良,2
2018-07-24,28℃,26℃,暴雨~雷阵雨,东北风,3-4级,29,优,1
2018-07-25,32℃,25℃,多云,北风,1-2级,28,优,1
2018-07-26,33℃,25℃,多云~雷阵雨,东北风,1-2级,40,优,1
2018-07-27,32℃,23℃,多云,东北风,1-2级,65,良,2
2018-07-28,33℃,24℃,多云~晴,东南风,1-2级,83,良,2
2018-07-29,33℃,25℃,多云,东南风,1-2级,101,轻度污染,3
2018-07-30,34℃,25℃,晴,东南风,1-2级,104,轻度污染,3
2018-07-31,35℃,26℃,晴,南风,1-2级,99,良,2
2018-08-01,35℃,27℃,多云~雷阵雨,东南风,1-2级,91,良,2
2018-08-02,36℃,26℃,多云~晴,南风,1-2级,118,轻度污染,3
2018-08-03,36℃,26℃,晴,南风,1-2级,86,良,2
