date,temp_high,temp_low,weather,wind,aqi,aqiInfo,aqiLevel
2018-02-15,3℃,-3℃,多云,东北风,3-4级,64,良,2
2018-02-16,6℃,-3℃,晴,北风,4-5级,107,轻度污染,3
2018-02-17,3℃,-1℃,晴,南风,3-4级,48,优,1
2018-02-18,6℃,-2℃,多云,南风,3-4级,40,优,1
2018-02-19,6℃,-1℃,多云,东北风,3-4级,56,良,2
2018-02-20,4℃,-3℃,多云~阴,东北风,3-4级,61,良,2
2018-02-21,5℃,-2℃,多云~阴,西南风,3-4级,66,良,2
2018-02-22,8℃,-1℃,多云~晴,西南风,4-5级,118,轻度污染,3
2018-02-23,13℃,-1℃,多云~阴,西南风,4-5级,132,轻度污染,3
2018-02-24,1℃,-3℃,多云~阴,东北风,5-6级,45,优,1
2018-02-25,4℃,-1℃,晴,南风,3-4级,44,优,1
2018-02-26,10℃,-1℃,多云~阴,南风,3-4级,72,良,2
2018-02-27,6℃,2℃,多云~阴,东北风,4-5级,79,良,2
2018-02-28,8℃,0℃,小雨,南风,3-4级,91,良,2
2018-03-01,5℃,-4℃,多云,北风,5-6级,63,良,2
2018-03-02,8℃,0℃,晴~多云,南风,5-6级,49,优,1
2018-03-03,14℃,3℃,阴~小雨,南风,5-6级,43,优,1
2018-03-04,4℃,0℃,中雨~晴,东北风,6-7级,45,优,1
2018-03-05,4℃,-3℃,多云~晴,东北风,5-6级,53,良,2
2018-03-06,3℃,1℃,多云,东北风,3-4级,51,良,2
2018-03-07,7℃,1℃,多云~雨夹雪,东南风,3-4级,50,优,1
2018-03-08,1℃,-2℃,阴~晴,北风,5-6级,48,优,1
2018-03-09,6℃,0℃,晴~多云,北风,4-5级,50,优,1
2018-03-10,11℃,-1℃,多云~晴,北风,4-5级,82,良,2
2018-03-11,12℃,5℃,晴~多云,东南风,5-6级,112,轻度污染,3
2018-03-12,16℃,7℃,多云~晴,南风,5-6级,75,良,2
2018-03-13,22℃,9℃,晴~多云,南风,5-6级,68,良,2
2018-03-14,22℃,3℃,多云~小雨,南风,5-6级,68,良,2
2018-03-15,4℃,-2℃,小雨~多云,东北风,6-7级,71,良,2
2018-03-16,4℃,-3℃,晴,东北风,4-5级,41,优,1
2018-03-17,11℃,4℃,多云~阴,南风,4-5级,56,良,2
2018-03-18,7℃,3℃,小雨~多云,东南风,3-4级,41,优,1
2018-03-19,8℃,2℃,多云,东北风,5-6级,64,良,2
2018-03-20,6℃,1℃,多云,东北风,4-5级,49,优,1
2018-03-21,6℃,-3℃,多云~晴,北风,3-4级,54,良,2
2018-03-22,9℃,1℃,多云~晴,南风,3-4级,89,良,2
2018-03-23,16℃,5℃,晴~阴,南风,3-4级,116,轻度污染,3
2018-03-24,12℃,4℃,多云,南风,3-4级,123,轻度污染,3
2018-03-25,24℃,10℃,晴,西南风,4-5级,107,轻度污染,3
2018-03-26,24℃,11℃,晴,西南风,4-5级,86,良,2
2018-03-27,25℃,10℃,晴,南风,5-6级,109,轻度污染,3
2018-03-28,22℃,7℃,多云~阴,南风,5-6级,78,良,2
2018-03-29,11℃,5℃,多云~晴,东北风,5-6级,64,良,2
2018-03-30,16℃,8℃,晴,东北风,3-4级,79,良,2
2018-03-31,24℃,11℃,多云,南风,3-4级,69,良,2
2018-04-01,25℃,14℃,晴~多云,南风,4-5级,70,良,2
2018-04-02,27℃,7℃,晴~阴,南风,5-6级,97,良,2
2018-04-03,9℃,5℃,小雨,东北风,5-6级,84,良,2
2018-04-04,10℃,5℃,多云,东北风,5-6级,50,优,1
2018-04-05,8℃,3℃,小雨~多云,西北风,3-4级,51,良,2
2018-04-06,8℃,2℃,阴~多云,西北风,6-7级,104,轻度污染,3
2018-04-07,9℃,2℃,晴~多云,西北风,4-5级,62,良,2
2018-04-08,15℃,5℃,多云~晴,南风,4-5级,64,良,2
2018-04-09,20℃,10℃,晴,南风,4-5级,74,良,2
2018-04-10,24℃,8℃,多云~晴,南风,6-7级,101,轻度污染,3
2018-04-11,19℃,9℃,晴,西北风,3-4级,74,良,2
2018-04-12,15℃,9℃,多云~阴,东风,4-5级,65,良,2
2018-04-13,15℃,7℃,小雨~小到中雨,东风,4-5级,75,良,2
2018-04-14,12℃,5℃,小雨~多云,西北风,3-4级,62,良,2
2018-04-15,12℃,4℃,晴,西北风,4-5级,72,良,2
2018-04-16,20℃,8℃,晴,南风,4-5级,62,良,2
2018-04-17,22℃,11℃,晴,南风,5-6级,73,良,2
2018-04-18,24℃,13℃,晴,南风,5-6级,104,轻度污染,3
2018-04-19,23℃,12℃,晴,南风,4-5级,98,良,2
2018-04-20,27℃,12℃,晴~多云,南风,4-5级,80,良,2
2018-04-21,24℃,10℃,多云~小雨,南风,5-6级,59,良,2
2018-04-22,13℃,9℃,大到暴雨~大雨,东北风,4-5级,50,优,1
2018-04-23,11℃,7℃,多云,东北风,5-6级,33,优,1
2018-04-24,13℃,8℃,多云~晴,北风,4-5级,53,良,2
2018-04-25,19℃,10℃,晴~多云,西北风,3-4级,77,良,2
2018-04-26,24℃,9℃,多云~阴,南风,3-4级,101,轻度污染,3
2018-04-27,15℃,7℃,多云~晴,北风,4-5级,92,良,2
2018-04-28,26℃,15℃,晴,南风,5-6级,81,良,2
2018-04-29,27℃,14℃,多云,南风,5-6级,90,良,2
2018-04-30,23℃,14℃,多云~小雨,东北风,4-5级,72,良,2
2018-05-01,20℃,11℃,阴~小雨,东南风,3-4级,69,良,2
2018-05-02,15℃,9℃,阴~多云,北风,5-6级,48,优,1
2018-05-03,17℃,11℃,多云~晴,西北风,5-6级,56,良,2
2018-05-04,27℃,17℃,晴,西南风,5-6级,63,良,2
2018-05-05,28℃,12℃,多云~雷阵雨,南风,3-4级,70,良,2
2018-05-06,18℃,12℃,阴~多云,东北风,4-5级,61,良,2
2018-05-07,19℃,12℃,多云~晴,东北风,3-4级,92,良,2
2018-05-08,19℃,10℃,晴,北风,4-5级,64,良,2
2018-05-09,23℃,14℃,晴,北风,3-4级,76,良,2
2018-05-10,25℃,14℃,晴,南风,5-6级,60,良,2
2018-05-11,20℃,14℃,阴~小雨,南风,4-5级,45,优,1
2018-05-12,20℃,13℃,多云~阵雨,东南风,4-5级,45,优,1
2018-05-13,20℃,13℃,阵雨~晴,南风,3-4级,77,良,2
2018-05-14,31℃,18℃,多云~阴,南风,5-6级,74,良,2
2018-05-15,26℃,18℃,多云~阴,南风,4-5级,51,良,2
2018-05-16,30℃,15℃,雷阵雨,南风,3-4级,45,优,1
2018-05-17,24℃,14℃,雷阵雨~多云,南风,3-4级,54,良,2
2018-05-18,21℃,13℃,多云~晴,北风,4-5级,56,良,2
2018-05-19,21℃,13℃,晴~多云,东北风,3-4级,55,良,2
2018-05-20,21℃,12℃,多云,东南风,4-5级,40,优,1
2018-05-21,20℃,14℃,晴~小雨,东南风,3-4级,50,优,1
2018-05-22,17℃,12℃,中雨~多云,东南风,3-4级,32,优,1
2018-05-23,26℃,16℃,晴,北风,3-4级,93,良,2
2018-05-24,28℃,17℃,晴~多云,西南风,5-6级,102,轻度污染,3
2018-05-25,24℃,13℃,多云~晴,西南风,3-4级,74,良,2
2018-05-26,26℃,16℃,晴~多云,南风,4-5级,65,良,2
2018-05-27,26℃,15℃,雷阵雨~多云,南风,3-4级,60,良,2
2018-05-28,29℃,15℃,雷阵雨~多云,南风,5-6级,90,良,2
2018-05-29,24℃,16℃,多云,东北风,3-4级,80,良,2
2018-05-30,23℃,15℃,多云,北风,3-4级,66,良,2
2018-05-31,25℃,15℃,晴,南风,3-4级,58,良,2
2018-06-01,29℃,20℃,晴,南风,3-4级,65,良,2
2018-06-02,30℃,18℃,晴,南风,3-4级,50,优,1
2018-06-03,29℃,19℃,晴~阴,南风,5-6级,52,良,2
2018-06-04,26℃,18℃,阴~多云,南风,4-5级,58,良,2
2018-06-05,30℃,20℃,晴,南风,5-6级,54,良,2
2018-06-06,32℃,19℃,晴~多云,南风,5-6级,77,良,2
2018-06-07,31℃,19℃,多云,南风,3-4级,75,良,2
2018-06-08,26℃,18℃,多云~阴,东北风,3-4级,60,良,2
2018-06-09,21℃,16℃,多云~阵雨,东风,3-4级,69,良,2
2018-06-10,21℃,15℃,雷阵雨~阵雨,东南风,3-4级,58,良,2
2018-06-11,21℃,15℃,阴~多云,东北风,3-4级,36,优,1
2018-06-12,27℃,20℃,晴~阴,南风,3-4级,51,良,2
2018-06-13,27℃,19℃,雷阵雨~中雨,东南风,3-4级,45,优,1
2018-06-14,24℃,18℃,雷阵雨~多云,南风,4-5级,45,优,1
2018-06-15,24℃,19℃,多云,北风,3-4级,43,优,1
2018-06-16,26℃,19℃,晴,南风,4-5级,41,优,1
2018-06-17,25℃,17℃,多云,南风,3-4级,42,优,1
2018-06-18,27℃,19℃,多云~阴,南风,4-5级,43,优,1
2018-06-19,27℃,18℃,阵雨~多云,南风,3-4级,45,优,1
2018-06-20,26℃,18℃,晴,北风,3-4级,66,良,2
2018-06-21,28℃,19℃,晴,南风,3-4级,79,良,2
2018-06-22,30℃,24℃,阴~多云,南风,3-4级,99,良,2
2018-06-23,28℃,22℃,晴,南风,3-4级,78,良,2
2018-06-24,32℃,22℃,晴~多云,南风,4-5级,83,良,2
2018-06-25,30℃,22℃,小雨~大到暴雨,南风,4-5级,47,优,1
2018-06-26,25℃,21℃,小雨~多云,北风,5-6级,34,优,1
2018-06-27,31℃,21℃,晴~多云,南风,4-5级,49,优,1
2018-06-28,26℃,20℃,阴~多云,北风,3-4级,66,良,2
2018-06-29,29℃,20℃,多云,南风,3-4级,53,良,2
2018-06-30,28℃,22℃,多云~阴,东南风,4-5级,52,良,2
2018-07-01,25℃,20℃,阵雨~多云,东北风,4-5级,34,优,1
2018-07-02,26℃,22℃,多云~阴,东风,4-5级,36,优,1
2018-07-03,25℃,22℃,阵雨~阴,东风,3-4级,30,优,1
2018-07-04,26℃,22℃,多云,北风,3-4级,41,优,1
2018-07-05,27℃,23℃,晴~多云,东北风,3-4级,54,良,2
2018-07-06,27℃,22℃,多云,东风,4-5级,41,优,1
2018-07-07,27℃,20℃,多云~阴,东南风,4-5级,31,优,1
2018-07-08,27℃,21℃,多云~小雨,东南风,3-4级,29,优,1
2018-07-09,24℃,21℃,小雨,东北风,5-6级,22,优,1
2018-07-10,25℃,20℃,阵雨,东北风,4-5级,18,优,1
2018-07-11,28℃,24℃,多云~晴,南风,4-5级,25,优,1
2018-07-12,31℃,25℃,多云,南风,5-6级,22,优,1
2018-07-13,32℃,25℃,多云,南风,5-6级,33,优,1
2018-07-14,33℃,24℃,晴~多云,南风,4-5级,46,优,1
2018-07-15,33℃,25℃,晴,南风,4-5级,44,优,1
2018-07-16,33℃,24℃,晴,南风,4-5级,30,优,1
2018-07-17,31℃,24℃,晴~多云,南风,5-6级,29,优,1
2018-07-18,32℃,24℃,晴,南风,4-5级,26,优,1
2018-07-19,32℃,25℃,晴,南风,4-5级,26,优,1
2018-07-20,32℃,24℃,晴,南风,5-6级,31,优,1
2018-07-21,33℃,24℃,晴~多云,南风,4-5级,55,良,2
2018-07-22,32℃,26℃,多云~阴,东南风,4-5级,57,良,2
2018-07-23,28℃,25℃,阵雨,东南风,4-5级,43,优,1
2018-07-24,30℃,26℃,多云,东南风,5-6级,25,优,1
2018-07-25,34℃,26℃,雷阵雨~多云,南风,3-4级,47,优,1
2018-07-26,32℃,26℃,雷阵雨,北风,3-4级,75,良,2
2018-07-27,30℃,26℃,雷阵雨~阴,北风,3-4级,66,良,2
2018-07-28,31℃,25℃,多云,东北风,3-4级,69,良,2
2018-07-29,30℃,25℃,多云,东北风,3-4级,64,良,2
2018-07-30,29℃,26℃,晴~多云,东北风,3-4级,48,优,1
2018-07-31,31℃,24℃,晴,东南风,3-4级,37,优,1
2018-08-01,32℃,26℃,晴~多云,北风,3-4级,50,优,1
2018-08-02,34℃,25℃,晴~多云,北风,3-4级,77,良,2
2018-08-03,34℃,27℃,晴~多云,南风,3-4级,46,优,1
